Amine,Bromide,Catalyst,Solvent,Base,yield
31,18,16,3,b,22.586166
31,18,16,3,c,1.0693437
31,18,17,1,a,8.634939
31,18,17,1,b,46.19734
31,18,17,1,c,0.6410457
31,18,17,2,a,11.264538
31,18,17,2,b,42.603024
31,18,17,2,c,1.2703001
31,18,17,3,a,7.4299655
31,18,17,3,b,44.564598
31,18,17,3,c,0.8910904
31,18,18,1,a,1.0832498
31,18,18,1,b,8.405936
31,18,18,1,c,0.095974855
31,18,18,2,a,2.1560698
31,18,18,2,b,6.4588985
31,18,18,2,c,-0.040381335
31,18,18,3,a,0.85915035
31,18,18,3,b,8.283049
31,18,18,3,c,0.10140255
31,18,19,1,a,1.8076514
31,18,19,1,b,11.516591
31,18,19,1,c,0.27331868
31,18,19,2,a,3.365039
31,18,19,2,b,10.56214
31,18,19,2,c,0.20807067
31,18,19,3,a,1.7835824
31,18,19,3,b,12.675681
31,18,19,3,c,0.23539597
31,18,20,1,a,5.151252
31,18,20,1,b,30.114477
31,18,20,1,c,0.24966542
31,18,20,2,a,9.490486
31,18,20,2,b,26.040442
31,18,20,2,c,0.2597664
31,18,20,3,a,5.371426
31,18,20,3,b,29.971458
31,18,20,3,c,0.0611296
31,18,21,1,a,2.4423475
31,18,21,1,b,34.45969
31,18,21,1,c,0.40100548
31,18,21,2,a,3.4182541
31,18,21,2,b,25.104677
31,18,21,2,c,0.1678363
31,18,21,3,a,1.8958384
31,18,21,3,b,32.966446
31,18,21,3,c,0.17703311
31,19,1,1,a,0.5718741
31,19,1,1,b,0.79491615
31,19,1,1,c,0.37824178
31,19,1,2,a,0.4125543
31,19,1,2,b,0.6770555
31,19,1,2,c,0.32207465
31,19,1,3,a,0.5217254
31,19,1,3,b,0.8078856
31,19,1,3,c,0.34066236
31,19,2,1,a,0.5360127
31,19,2,1,b,0.8708263
31,19,2,1,c,0.20023374
31,19,2,2,a,0.34421563
31,19,2,2,b,0.6346149
31,19,2,2,c,0.1680836
31,19,2,3,a,0.5709254
31,19,2,3,b,0.8245992
31,19,2,3,c,0.21127602
31,19,3,1,a,0.5728297
31,19,3,1,b,0.93393505
31,19,3,1,c,0.48324016
31,19,3,2,a,0.50282305
31,19,3,2,b,0.608297
31,19,3,2,c,0.42418507
31,19,3,3,a,0.53527063
31,19,3,3,b,0.9012718
31,19,3,3,c,0.4340672
31,19,4,1,a,0.5303511
31,19,4,1,b,0.8137087
31,19,4,1,c,0.32000813
31,19,4,2,a,0.38854843
31,19,4,2,b,0.63010496
31,19,4,2,c,0.25392964
31,19,4,3,a,0.3860697
31,19,4,3,b,0.65109056
31,19,4,3,c,0.28743136
31,19,5,1,a,0.48555347
31,19,5,1,b,0.65131116
31,19,5,1,c,0.24787813
31,19,5,2,a,0.41491354
31,19,5,2,b,0.5561017
31,19,5,2,c,0.23957862
31,19,5,3,a,0.48495948
31,19,5,3,b,0.6816371
31,19,5,3,c,0.27920717
31,19,6,1,a,0.55408263
31,19,6,1,b,0.49475008
31,19,6,1,c,0.3902129
31,19,6,2,a,0.4853585
31,19,6,2,b,0.4024305
31,19,6,2,c,0.30836046
31,19,6,3,a,0.54506713
31,19,6,3,b,0.47356647
31,19,6,3,c,0.35708785
31,19,7,1,a,0.9114747
31,19,7,1,b,0.47445524
31,19,7,1,c,0.7108179
31,19,7,2,a,1.1770966
31,19,7,2,b,0.711929
31,19,7,2,c,0.60577464
31,19,7,3,a,0.93843156
31,19,7,3,b,0.68342596
31,19,7,3,c,0.56696784
31,19,8,1,a,0.9901043
31,19,8,1,b,0.7717903
31,19,8,1,c,0.34095076
31,19,8,2,a,1.1644567
31,19,8,2,b,1.0608383
31,19,8,2,c,0.42137656
31,19,8,3,a,1.0345901
31,19,8,3,b,0.7259189
31,19,8,3,c,0.32928786
31,19,9,1,a,0.69382596
31,19,9,1,b,0.15551907
31,19,9,1,c,0.40607852
31,19,9,2,a,0.71237326
31,19,9,2,b,0.23670751
31,19,9,2,c,0.39339238
31,19,9,3,a,0.6398472
31,19,9,3,b,0.17516083
31,19,9,3,c,0.35334584
31,19,10,1,a,1.2051975
31,19,10,1,b,1.4915673
31,19,10,1,c,0.3344042
31,19,10,2,a,1.3836217
31,19,10,2,b,1.4178457
31,19,10,2,c,0.26360363
31,19,10,3,a,1.3850547
31,19,10,3,b,1.3560594
31,19,10,3,c,0.2918264
31,19,11,1,a,0.5383603
31,19,11,1,b,0.54066825
31,19,11,1,c,0.40048394
31,19,11,2,a,0.41528326
31,19,11,2,b,0.39642566
31,19,11,2,c,0.3053356
31,19,11,3,a,0.49616534
31,19,11,3,b,0.5123137
31,19,11,3,c,0.33080807
31,19,12,1,a,0.5478215
31,19,12,1,b,0.57740414
31,19,12,1,c,0.34925282
31,19,12,2,a,0.42689997
31,19,12,2,b,0.5443277
31,19,12,2,c,0.3041416
31,19,12,3,a,0.4971545
31,19,12,3,b,0.5700278
31,19,12,3,c,0.35634968
31,19,13,1,a,0.4064577
31,19,13,1,b,0.58469576
31,19,13,1,c,0.1719874
31,19,13,2,a,0.20447013
31,19,13,2,b,0.49227715
31,19,13,2,c,0.076851495
31,19,13,3,a,0.3477016
31,19,13,3,b,0.5129258
31,19,13,3,c,0.19655964
31,19,14,1,a,0.86974096
31,19,14,1,b,0.7166904
31,19,14,1,c,0.51843345
31,19,14,2,a,0.5408709
31,19,14,2,b,0.6669712
31,19,14,2,c,0.3870752
31,19,14,3,a,0.5432676
31,19,14,3,b,0.6820213
31,19,14,3,c,0.43598408
31,19,16,1,a,4.343686
31,19,16,1,b,1.9253775
31,19,16,1,c,0.73658794
31,19,16,2,a,3.1549814
31,19,16,2,b,1.5707804
31,19,16,2,c,0.58607143
31,19,16,3,a,2.771426
31,19,16,3,b,1.6117635
31,19,16,3,c,0.6034347
31,19,17,1,a,0.88120925
31,19,17,1,b,0.7822887
31,19,17,1,c,0.5459081
31,19,17,2,a,0.5710521
31,19,17,2,b,0.72979826
31,19,17,2,c,0.5091481
31,19,17,3,a,0.6749368
31,19,17,3,b,0.7664724
31,19,17,3,c,0.51761097
31,19,18,1,a,0.32340935
31,19,18,1,b,0.45081297
31,19,18,1,c,0.1842328
31,19,18,2,a,0.15847425
31,19,18,2,b,0.29635644
31,19,18,2,c,0.122707404
31,19,18,3,a,0.3962866
31,19,18,3,b,0.4230138
31,19,18,3,c,0.17842509
31,19,19,1,a,0.47329032
31,19,19,1,b,0.576637
31,19,19,1,c,0.34519932
31,19,19,2,a,0.24865706
31,19,19,2,b,0.48796627
31,19,19,2,c,0.25321364
31,19,19,3,a,0.4619554
31,19,19,3,b,0.5767924
31,19,19,3,c,0.33299145
31,19,20,1,a,0.68005127
31,19,20,1,b,0.4172968
31,19,20,1,c,0.3858733
31,19,20,2,a,0.50389314
31,19,20,2,b,0.17938477
31,19,20,2,c,0.2751124
31,19,20,3,a,0.62368804
31,19,20,3,b,0.32705233
31,19,20,3,c,0.31673026
31,19,21,1,a,0.57160723
31,19,21,1,b,0.70235014
31,19,21,1,c,0.37033612
31,19,21,2,a,0.4132284
31,19,21,2,b,0.4355095
31,19,21,2,c,0.29653084
31,19,21,3,a,0.41719872
31,19,21,3,b,0.6171161
31,19,21,3,c,0.35104784
31,20,1,1,a,0.35923618
31,20,1,1,b,0.65334886
31,20,1,1,c,0.17769782
31,20,1,2,a,0.103438385
31,20,1,2,b,0.33311176
31,20,1,2,c,0.07602149
31,20,1,3,a,0.29770148
31,20,1,3,b,0.5933028
31,20,1,3,c,0.12160062
31,20,2,1,a,0.07736521
31,20,2,1,b,0.034685496
31,20,2,1,c,0.08049563
31,20,2,2,a,-0.115418404
31,20,2,2,b,-0.25279102
31,20,2,2,c,-0.017778728
31,20,2,3,a,0.101129815
31,20,2,3,b,-0.011772021
31,20,2,3,c,0.06798894
31,20,3,1,a,0.44123903
31,20,3,1,b,0.74239975
31,20,3,1,c,0.3125296
31,20,3,2,a,0.29843348
31,20,3,2,b,0.55852914
31,20,3,2,c,0.19955066
31,20,3,3,a,0.42188925
31,20,3,3,b,0.8263782
31,20,3,3,c,0.28818572
31,20,4,1,a,0.3334616
31,20,4,1,b,0.66151696
31,20,4,1,c,0.08126112
31,20,4,2,a,0.25339028
31,20,4,2,b,0.6584922
31,20,4,2,c,0.016482476
31,20,4,3,a,0.2538358
31,20,4,3,b,0.63329273
31,20,4,3,c,0.058003403
31,20,5,1,a,0.1239673
31,20,5,1,b,0.43252385
31,20,5,1,c,0.20252399
31,20,5,2,a,-0.09916956
31,20,5,2,b,0.108662784
31,20,5,2,c,0.10182229
31,20,5,3,a,0.20481227
31,20,5,3,b,0.5467879
31,20,5,3,c,0.17364499
31,20,6,1,a,0.398999
31,20,6,1,b,0.31814408
31,20,6,1,c,0.2577295
31,20,6,2,a,0.17951189
31,20,6,2,b,0.11631607
31,20,6,2,c,0.13546415
31,20,6,3,a,0.34408823
31,20,6,3,b,0.25116217
31,20,6,3,c,0.20584615
31,20,7,1,a,2.8805158
31,20,7,1,b,0.45251292
31,20,7,1,c,0.29177976
31,20,7,2,a,4.9750447
31,20,7,2,b,1.912684
31,20,7,2,c,0.73978645
31,20,7,3,a,2.9187648
31,20,7,3,b,1.3592371
31,20,7,3,c,0.13433841
31,20,8,1,a,1.8963076
31,20,8,1,b,0.6273877
31,20,8,1,c,0.051610976
31,20,8,2,a,3.8907568
31,20,8,2,b,1.6548327
31,20,8,2,c,0.26176476
31,20,8,3,a,1.8399408
31,20,8,3,b,1.0180844
31,20,8,3,c,-0.2845353
31,20,9,1,a,1.6390938
31,20,9,1,b,0.07139005
31,20,9,1,c,0.33586577
31,20,9,2,a,2.8773572
31,20,9,2,b,0.6761065
31,20,9,2,c,0.5352791
31,20,9,3,a,1.6841575
31,20,9,3,b,0.74521625
31,20,9,3,c,-0.004342897
31,20,10,1,a,0.6325425
31,20,10,1,b,0.555318
31,20,10,1,c,-0.03794585
31,20,10,2,a,0.66806424
31,20,10,2,b,1.1202414
31,20,10,2,c,-0.17911322
31,20,10,3,a,0.43886077
31,20,10,3,b,0.77440184
31,20,10,3,c,-0.14556563
31,20,11,1,a,0.42119262
31,20,11,1,b,0.4375341
31,20,11,1,c,0.22021548
31,20,11,2,a,0.23285621
31,20,11,2,b,0.20500852
31,20,11,2,c,0.10162917
31,20,11,3,a,0.25305346
31,20,11,3,b,0.3000176
31,20,11,3,c,0.13822253
31,20,12,1,a,0.35079676
31,20,12,1,b,0.62404007
31,20,12,1,c,0.14150813
31,20,12,2,a,0.07361455
31,20,12,2,b,0.42718068
31,20,12,2,c,0.06822165
31,20,12,3,a,0.28231665
31,20,12,3,b,0.6380101
31,20,12,3,c,0.20411094
31,20,13,1,a,0.16329223
31,20,13,1,b,0.5695474
31,20,13,1,c,-0.0049231816
31,20,13,2,a,-0.0014852992
31,20,13,2,b,0.32021502
31,20,13,2,c,-0.09443644
31,20,13,3,a,0.11362526
31,20,13,3,b,0.40095526
31,20,13,3,c,-0.009290444
31,20,14,1,a,0.33565706
31,20,14,1,b,-0.1746995
31,20,14,1,c,-0.048724398
31,20,14,2,a,0.48757958
31,20,14,2,b,-0.02614356
31,20,14,2,c,-0.1328862
31,20,14,3,a,0.16149923
31,20,14,3,b,0.078825064
31,20,14,3,c,-0.23918407
31,20,16,1,a,1.8350389
31,20,16,1,b,0.3333771
31,20,16,1,c,0.3451648
31,20,16,2,a,1.218498
31,20,16,2,b,0.19542435
31,20,16,2,c,0.18937775
31,20,16,3,a,1.3850493
31,20,16,3,b,0.6261467
31,20,16,3,c,0.31279683
31,20,17,1,a,0.5789573
31,20,17,1,b,-0.18312886
31,20,17,1,c,0.39143983
31,20,17,2,a,0.27415845
31,20,17,2,b,0.055828914
31,20,17,2,c,0.20681904
31,20,17,3,a,0.32580096
31,20,17,3,b,0.32345232
31,20,17,3,c,0.35197163
31,20,18,1,a,0.11351131
31,20,18,1,b,0.31088835
31,20,18,1,c,-0.04373179
31,20,18,2,a,-0.14983876
31,20,18,2,b,0.047378186
31,20,18,2,c,-0.12779559
31,20,18,3,a,0.19369523
31,20,18,3,b,0.20673026
31,20,18,3,c,-0.0015211089
31,20,19,1,a,0.18817152
31,20,19,1,b,0.57986665
31,20,19,1,c,0.12118536
31,20,19,2,a,-0.32450956
31,20,19,2,b,0.34397438
31,20,19,2,c,-0.030444141
31,20,19,3,a,0.24550484
31,20,19,3,b,0.6299832
31,20,19,3,c,0.070983656
31,20,20,1,a,0.23471051
31,20,20,1,b,-0.28385204
31,20,20,1,c,0.20249905
31,20,20,2,a,0.10587068
31,20,20,2,b,-0.47447848
31,20,20,2,c,0.07667562
31,20,20,3,a,0.27409178
31,20,20,3,b,-0.16603328
31,20,20,3,c,0.15034498
31,20,21,1,a,0.16722319
31,20,21,1,b,0.3238386
31,20,21,1,c,0.16150244
31,20,21,2,a,0.060009934
31,20,21,2,b,0.088263355
31,20,21,2,c,0.0064648003
31,20,21,3,a,0.20425138
31,20,21,3,b,0.2625981
31,20,21,3,c,0.15347806
31,21,1,1,a,0.8784562
31,21,1,1,b,4.46282
31,21,1,1,c,0.31869292
31,21,1,2,a,0.95812535
31,21,1,2,b,3.937372
31,21,1,2,c,0.25299147
31,21,1,3,a,0.7279286
31,21,1,3,b,4.2450895
31,21,1,3,c,0.30611026
31,21,2,1,a,0.788926
31,21,2,1,b,4.7928967
31,21,2,1,c,0.20726807
31,21,2,2,a,0.85041195
31,21,2,2,b,3.6983073
31,21,2,2,c,0.08051146
31,21,2,3,a,0.49292603
31,21,2,3,b,4.587158
31,21,2,3,c,0.22692116
31,21,3,1,a,0.75320077
31,21,3,1,b,3.3641374
31,21,3,1,c,0.38469848
31,21,3,2,a,0.45846322
31,21,3,2,b,1.2210089
31,21,3,2,c,0.29045045
31,21,3,3,a,0.6299256
31,21,3,3,b,3.2919612
31,21,3,3,c,0.3371177
31,21,4,1,a,1.4344676
31,21,4,1,b,2.7922757
31,21,4,1,c,0.22244787
31,21,4,2,a,1.3019525
31,21,4,2,b,1.337616
31,21,4,2,c,0.19980977
31,21,4,3,a,1.0070777
31,21,4,3,b,2.274749
31,21,4,3,c,0.21480684
31,21,5,1,a,0.63276166
31,21,5,1,b,2.058586
31,21,5,1,c,0.21868278
31,21,5,2,a,0.22085403
31,21,5,2,b,0.44194674
31,21,5,2,c,0.122884355
31,21,5,3,a,0.49003255
31,21,5,3,b,1.53107
31,21,5,3,c,0.31475428
31,21,6,1,a,1.1397918
31,21,6,1,b,1.8827052
31,21,6,1,c,0.3205705
31,21,6,2,a,0.9613809
31,21,6,2,b,1.0929439
31,21,6,2,c,0.24553134
31,21,6,3,a,0.94348663
31,21,6,3,b,1.5105265
31,21,6,3,c,0.28268275
31,21,7,1,a,2.0387626
31,21,7,1,b,6.657953
31,21,7,1,c,0.15562029
31,21,7,2,a,4.6822476
31,21,7,2,b,12.030263
31,21,7,2,c,-0.33601677
31,21,7,3,a,2.208144
31,21,7,3,b,8.182039
31,21,7,3,c,-0.06133096
31,21,8,1,a,1.1995016
31,21,8,1,b,5.9775157
31,21,8,1,c,-0.106615275
31,21,8,2,a,2.7586093
31,21,8,2,b,11.901393
31,21,8,2,c,-0.30997708
31,21,8,3,a,1.2173479
31,21,8,3,b,6.9077935
31,21,8,3,c,-0.22750045
31,21,9,1,a,0.74516284
31,21,9,1,b,4.168628
31,21,9,1,c,0.21577519
31,21,9,2,a,1.3164953
31,21,9,2,b,6.6086864
31,21,9,2,c,-0.22714014
31,21,9,3,a,0.68235326
31,21,9,3,b,5.0016866
31,21,9,3,c,-0.116472565
31,21,10,1,a,4.574002
31,21,10,1,b,5.7140174
31,21,10,1,c,0.20774549
31,21,10,2,a,5.610023
31,21,10,2,b,6.9832797
31,21,10,2,c,0.15330899
31,21,10,3,a,3.9588926
31,21,10,3,b,5.689059
31,21,10,3,c,0.104869634
31,21,11,1,a,1.6115445
31,21,11,1,b,1.7765563
31,21,11,1,c,0.46841398
31,21,11,2,a,1.3195572
31,21,11,2,b,1.3983164
31,21,11,2,c,0.29576704
31,21,11,3,a,1.3013562
31,21,11,3,b,1.5645589
31,21,11,3,c,0.33681294
31,21,12,1,a,1.0094007
31,21,12,1,b,0.93910545
31,21,12,1,c,0.33079055
31,21,12,2,a,1.057446
31,21,12,2,b,0.63718337
31,21,12,2,c,0.2136199
31,21,12,3,a,1.0062768
31,21,12,3,b,1.0285163
31,21,12,3,c,0.3075132
31,21,13,1,a,0.8780252
31,21,13,1,b,3.9600782
31,21,13,1,c,0.18497683
31,21,13,2,a,0.8582558
31,21,13,2,b,2.3682802
31,21,13,2,c,0.15042514
31,21,13,3,a,0.5650512
31,21,13,3,b,3.0012903
31,21,13,3,c,0.19951642
31,21,14,1,a,1.1443609
31,21,14,1,b,4.2599616
31,21,14,1,c,0.035175443
31,21,14,2,a,1.7546575
31,21,14,2,b,8.02574
31,21,14,2,c,0.0072720847
31,21,14,3,a,0.8058317
31,21,14,3,b,5.0019083
31,21,14,3,c,0.004057213
31,21,16,1,a,10.196412
31,21,16,1,b,8.328693
31,21,16,1,c,1.1222688
31,21,16,2,a,8.375707
31,21,16,2,b,7.039398
31,21,16,2,c,0.903782
31,21,16,3,a,8.178492
31,21,16,3,b,8.24777
31,21,16,3,c,0.9564117
31,21,17,1,a,2.0377095
31,21,17,1,b,10.544613
31,21,17,1,c,0.5988999
31,21,17,2,a,3.2081316
31,21,17,2,b,10.682332
31,21,17,2,c,0.5665169
31,21,17,3,a,1.7226418
31,21,17,3,b,10.795385
31,21,17,3,c,0.66273254
31,21,18,1,a,0.5336232
31,21,18,1,b,0.2825971
31,21,18,1,c,0.017422227
31,21,18,2,a,0.30045226
31,21,18,2,b,0.2477433
31,21,18,2,c,-0.046599045
31,21,18,3,a,0.4822614
31,21,18,3,b,0.26090372
31,21,18,3,c,0.052357845
31,21,19,1,a,0.67907304
31,21,19,1,b,0.84301347
31,21,19,1,c,0.25178638
31,21,19,2,a,0.16426672
31,21,19,2,b,1.1914696
31,21,19,2,c,0.07320894
31,21,19,3,a,0.47290707
31,21,19,3,b,1.1202555
31,21,19,3,c,0.17617212
31,21,20,1,a,0.8829744
31,21,20,1,b,3.1888444
31,21,20,1,c,0.33297598
31,21,20,2,a,1.7765076
31,21,20,2,b,3.265408
31,21,20,2,c,0.10043837
31,21,20,3,a,1.1651227
31,21,20,3,b,3.503374
31,21,20,3,c,0.23347814
31,21,21,1,a,1.2052457
31,21,21,1,b,3.8474095
31,21,21,1,c,0.33152676
31,21,21,2,a,1.2019465
31,21,21,2,b,1.8038447
31,21,21,2,c,0.23317464
31,21,21,3,a,1.1633624
31,21,21,3,b,3.3652694
31,21,21,3,c,0.30106813
31,22,1,1,a,1.5547659
31,22,1,1,b,32.769146
31,22,1,1,c,0.4293883
31,22,1,2,a,2.8089905
31,22,1,2,b,25.231617
31,22,1,2,c,0.39006868
31,22,1,3,a,1.235009
31,22,1,3,b,30.801023
31,22,1,3,c,0.436777
31,22,2,1,a,5.8989277
31,22,2,1,b,37.690365
31,22,2,1,c,2.090267
31,22,2,2,a,7.5030274
31,22,2,2,b,31.731491
31,22,2,2,c,1.7021364
31,22,2,3,a,5.2579813
31,22,2,3,b,37.034473
31,22,2,3,c,1.7182809
31,22,3,1,a,0.7503471
31,22,3,1,b,26.357164
31,22,3,1,c,0.46774405
31,22,3,2,a,0.6743155
31,22,3,2,b,14.63737
31,22,3,2,c,0.2487009
31,22,3,3,a,0.3340996
31,22,3,3,b,25.561392
31,22,3,3,c,0.3493603
31,22,4,1,a,3.426045
31,22,4,1,b,29.858717
31,22,4,1,c,1.0161058
31,22,4,2,a,4.547692
31,22,4,2,b,19.090124
31,22,4,2,c,0.88499826
31,22,4,3,a,2.161588
31,22,4,3,b,27.792793
31,22,4,3,c,0.6712955
31,22,5,1,a,1.6547958
31,22,5,1,b,29.882217
31,22,5,1,c,0.73950624
31,22,5,2,a,1.6132476
31,22,5,2,b,18.321291
31,22,5,2,c,0.59985435
31,22,5,3,a,0.87694144
31,22,5,3,b,28.078081
31,22,5,3,c,0.48478988
31,22,6,1,a,0.99838704
31,22,6,1,b,16.55035
31,22,6,1,c,0.741172
31,22,6,2,a,1.0235701
31,22,6,2,b,6.610947
31,22,6,2,c,0.5796195
31,22,6,3,a,0.5132748
31,22,6,3,b,15.033586
31,22,6,3,c,0.5695835
31,22,7,1,a,16.189413
31,22,7,1,b,27.799673
31,22,7,1,c,7.652069
31,22,7,2,a,24.942923
31,22,7,2,b,32.240208
31,22,7,2,c,12.059199
31,22,7,3,a,16.431822
31,22,7,3,b,28.701124
31,22,7,3,c,8.788461
31,22,8,1,a,12.953979
31,22,8,1,b,28.570662
31,22,8,1,c,8.514924
31,22,8,2,a,20.713772
31,22,8,2,b,36.46152
31,22,8,2,c,12.575753
31,22,8,3,a,12.277227
31,22,8,3,b,28.91332
31,22,8,3,c,9.218415
31,22,9,1,a,12.436933
31,22,9,1,b,29.090965
31,22,9,1,c,9.53441
31,22,9,2,a,17.661629
31,22,9,2,b,31.234913
31,22,9,2,c,12.48872
31,22,9,3,a,12.046754
31,22,9,3,b,30.08667
31,22,9,3,c,10.400395
31,22,10,1,a,4.670914
31,22,10,1,b,19.917936
31,22,10,1,c,1.3529187
31,22,10,2,a,7.6301627
31,22,10,2,b,19.073921
31,22,10,2,c,1.5030183
31,22,10,3,a,4.1404347
31,22,10,3,b,20.55973
31,22,10,3,c,1.0141858
31,22,11,1,a,2.1268733
31,22,11,1,b,18.664406
31,22,11,1,c,0.885906
31,22,11,2,a,2.9022398
31,22,11,2,b,11.349191
31,22,11,2,c,0.7555038
31,22,11,3,a,1.5529426
31,22,11,3,b,15.711088
31,22,11,3,c,0.66160357
31,22,12,1,a,0.9955701
31,22,12,1,b,17.951437
31,22,12,1,c,0.560954
31,22,12,2,a,1.026152
31,22,12,2,b,12.863001
31,22,12,2,c,0.55352026
31,22,12,3,a,0.6590244
31,22,12,3,b,15.7107
31,22,12,3,c,0.5021674
31,22,13,1,a,1.4707986
31,22,13,1,b,30.470701
31,22,13,1,c,0.51240474
31,22,13,2,a,1.7550613
31,22,13,2,b,18.682066
31,22,13,2,c,0.47025618
31,22,13,3,a,1.1100042
31,22,13,3,b,27.052061
31,22,13,3,c,0.350092
31,22,14,1,a,6.4101357
31,22,14,1,b,25.35363
31,22,14,1,c,1.3617563
31,22,14,2,a,10.023354
31,22,14,2,b,30.118446
31,22,14,2,c,1.8928673
31,22,14,3,a,5.4899883
31,22,14,3,b,26.455347
31,22,14,3,c,1.2931856
31,22,16,1,a,18.003899
31,22,16,1,b,29.356764
31,22,16,1,c,2.0715072
31,22,16,2,a,16.413828
31,22,16,2,b,20.963938
31,22,16,2,c,1.1544106
31,22,16,3,a,14.491301
31,22,16,3,b,28.1684
31,22,16,3,c,1.6094115
31,22,17,1,a,8.62087
31,22,17,1,b,47.014347
31,22,17,1,c,0.96896327
31,22,17,2,a,11.199851
31,22,17,2,b,40.009834
31,22,17,2,c,1.2839088
31,22,17,3,a,7.2966123
31,22,17,3,b,44.288258
31,22,17,3,c,0.89647484
31,22,18,1,a,1.0621228
31,22,18,1,b,14.179731
31,22,18,1,c,0.16097297
31,22,18,2,a,2.2719297
31,22,18,2,b,7.8039136
31,22,18,2,c,-0.029343106
31,22,18,3,a,0.5464957
31,22,18,3,b,13.180742
31,22,18,3,c,0.20093928
31,22,19,1,a,3.202398
31,22,19,1,b,16.420128
31,22,19,1,c,0.3867968
31,22,19,2,a,5.3492746
31,22,19,2,b,12.711073
31,22,19,2,c,0.18593034
31,22,19,3,a,2.592397
31,22,19,3,b,16.894827
31,22,19,3,c,0.33247077
31,22,20,1,a,6.4970794
31,22,20,1,b,37.737545
31,22,20,1,c,0.19358036
31,22,20,2,a,10.998551
31,22,20,2,b,30.731787
31,22,20,2,c,-0.047174286
31,22,20,3,a,6.539597
31,22,20,3,b,36.801018
31,22,20,3,c,-0.12466989
31,22,21,1,a,3.249205
31,22,21,1,b,41.16788
31,22,21,1,c,0.6691345
31,22,21,2,a,4.579028
31,22,21,2,b,29.168423
31,22,21,2,c,0.30436298
31,22,21,3,a,2.4004266
31,22,21,3,b,38.949444
31,22,21,3,c,0.35177693
31,23,1,1,a,3.536909
31,23,1,1,b,27.705177
31,23,1,1,c,0.70335937
31,23,1,2,a,4.732668
31,23,1,2,b,25.668571
31,23,1,2,c,0.81699264
31,23,1,3,a,3.2412214
31,23,1,3,b,27.398218
31,23,1,3,c,0.6967114
31,23,2,1,a,7.7661867
31,23,2,1,b,26.43546
31,23,2,1,c,0.99624455
31,23,2,2,a,10.657762
31,23,2,2,b,24.265072
31,23,2,2,c,1.1118358
31,23,2,3,a,7.2049994
31,23,2,3,b,25.484144
31,23,2,3,c,0.8654821
31,23,3,1,a,7.0410075
31,23,3,1,b,19.681868
31,23,3,1,c,0.7479072
31,23,3,2,a,6.1279454
31,23,3,2,b,12.679412
31,23,3,2,c,0.6362319
31,23,3,3,a,5.9291544
31,23,3,3,b,19.415567
31,23,3,3,c,0.6834687
31,23,4,1,a,11.961532
31,23,4,1,b,21.130442
31,23,4,1,c,0.6564277
31,23,4,2,a,13.541382
31,23,4,2,b,14.834009
31,23,4,2,c,0.6851313
31,23,4,3,a,11.000224
31,23,4,3,b,19.375612
31,23,4,3,c,0.51968753
31,23,5,1,a,2.4309468
31,23,5,1,b,19.925417
31,23,5,1,c,0.30044407
31,23,5,2,a,2.8897877
31,23,5,2,b,13.198723
31,23,5,2,c,0.31671757
31,23,5,3,a,2.028128
31,23,5,3,b,18.96464
31,23,5,3,c,0.36788344
31,23,6,1,a,4.290192
31,23,6,1,b,18.216133
31,23,6,1,c,0.63660884
31,23,6,2,a,4.1835594
31,23,6,2,b,13.456376
31,23,6,2,c,0.56435394
31,23,6,3,a,3.3647985
31,23,6,3,b,16.984634
31,23,6,3,c,0.6786639
31,23,7,1,a,6.596331
31,23,7,1,b,15.796045
31,23,7,1,c,1.4716887
31,23,7,2,a,12.916528
31,23,7,2,b,19.734236
31,23,7,2,c,3.044215
31,23,7,3,a,7.7801237
31,23,7,3,b,16.94523
31,23,7,3,c,2.2798934
31,23,8,1,a,5.4911685
31,23,8,1,b,17.32528
31,23,8,1,c,0.84600806
31,23,8,2,a,11.179099
31,23,8,2,b,24.184778
31,23,8,2,c,1.8119326
31,23,8,3,a,5.2123694
31,23,8,3,b,17.411268
31,23,8,3,c,0.9471406
31,23,9,1,a,5.8021827
31,23,9,1,b,18.191515
31,23,9,1,c,2.6480014
31,23,9,2,a,10.091103
31,23,9,2,b,20.537249
31,23,9,2,c,3.9100125
31,23,9,3,a,5.924823
31,23,9,3,b,19.265383
31,23,9,3,c,3.1508358
31,23,10,1,a,12.160461
31,23,10,1,b,25.964872
31,23,10,1,c,1.4274263
31,23,10,2,a,16.32667
31,23,10,2,b,26.008633
31,23,10,2,c,1.9188925
31,23,10,3,a,11.912028
31,23,10,3,b,27.059317
31,23,10,3,c,1.4078578
31,23,11,1,a,5.829371
31,23,11,1,b,16.187113
31,23,11,1,c,0.8455677
31,23,11,2,a,6.5913587
31,23,11,2,b,13.607499
31,23,11,2,c,0.80242616
31,23,11,3,a,5.2126455
31,23,11,3,b,14.442719
31,23,11,3,c,0.7900717
31,23,12,1,a,1.9219651
31,23,12,1,b,15.428993
31,23,12,1,c,0.5997491
31,23,12,2,a,3.3984308
31,23,12,2,b,14.72769
31,23,12,2,c,0.78051686
31,23,12,3,a,2.109012
31,23,12,3,b,14.718579
31,23,12,3,c,0.74177825
31,23,13,1,a,2.4311597
31,23,13,1,b,31.882238
31,23,13,1,c,0.6460544
31,23,13,2,a,3.709259
31,23,13,2,b,23.35049
31,23,13,2,c,0.7024335
31,23,13,3,a,2.355495
31,23,13,3,b,29.755558
31,23,13,3,c,0.5399271
